SourceServerName,SourceDatabaseName,id,name,description,type,dialer_id,dialer_target_name,result_file_name,status,tenant_id,application_name,application_id,priority_template_id,disposition_plan_id,timezone_group_id,schedule_id,service_message_id,wait_message_id,recording_schedule_id,exclude_records_for_location,last_modified_date,last_modified_by,lyricall_script_id,language_id,location,service_short_name,music_source_id,agent_answer_mach_disp_id,Completed_Indicator,Last_Update_User_Id,Last_Update_Timestamp,multi_line_reroute_voice_id,personal_greetings_schedule_id,personal_greeting_id,uip_service_id
Domestic_ALM,meldb,508,T_TN_____M_BLSP_D2,Costco Accounts with a PO Box Address Blaster,0,17,T_TN_____M_BLSP_D2,,0,1,,221000001,221000001,221000080,221000005,221000001,0,221001026,-1,0,2016-04-15 13:21:57.000,psloot,0,1,,POBLP2,1,0,I,ALM_Extract,2016-04-13 16:43:06.400,-1,-1,0,0
Domestic_ALM,meldb,511,K_TN_PROMM_1STM,Seg-RIT Prominent/Centurion 1st Pass Preview,0,12,K_TN_PROMM_1STM,,0,1,,110000002,110000002,110000026,110000002,110000001,0,110001102,-1,0,2016-04-15 04:37:56.000,psloot,0,1,,KPROM1,1,0,I,ALM_Extract,2016-04-14 21:42:36.903,-1,-1,0,0
Domestic_ALM,meldb,512,K_TN_PROMM_1STM,Seg-RIT Prominent/Centurion 1st Pass Preview,0,12,K_TN_PROMM_1STM,,0,1,,110000002,110000002,110000026,110000002,110000001,0,110001102,-1,0,2016-05-05 12:12:47.000,psloot,0,1,,KPROM,1,0,I,ALM_Extract,2016-05-05 05:19:34.120,-1,-1,0,0
Domestic_ALM,meldb,509,T_TN_____M_1STP_D1,Costco Accounts with a PO Box Address 1st Pass Predict,0,12,T_TN_____M_1STP_D1,,0,1,,110000002,110000002,110000040,110000002,110000001,0,110001102,-1,0,2016-04-15 12:35:15.000,psloot,0,1,,POB1P1,1,0,I,ALM_Extract,2016-04-13 16:48:28.790,-1,-1,0,0
Domestic_ALM,meldb,510,T_TN_____M_1STP_D2,Costco Accounts with a PO Box Address 1st Pass Predict,0,17,T_TN_____M_1STP_D2,,0,1,,221000001,221000001,221000081,221000005,221000001,0,221001026,-1,0,2016-04-15 13:21:22.000,psloot,0,1,,POB1P2,1,0,I,ALM_Extract,2016-04-13 16:48:28.797,-1,-1,0,0
Domestic_ALM,meldb,513,D_TN_TRN_M_1STP,Seg-D  1st Training Predictive,0,17,D_TN_TRN_M_1STP,,0,1,,221000001,221000001,221000003,221000005,221000001,0,221001026,-1,0,2016-05-18 00:36:09.000,psloot,0,1,,DFTRNP,1,0,I,ALM_Extract,2016-05-17 17:41:23.207,-1,-1,0,0
Domestic_ALM,meldb,514,Z_VAS_Test_CM04,Z_VAS_Test_CM04,0,12,Z_VAS_Test_CM04,,0,1,,110000002,110000002,110000004,110000002,110000001,110001102,0,-1,0,2016-08-13 15:42:00.000,psloot,0,1,,ZCM04,1,0,I,ALM_Extract,2016-05-24 05:06:26.557,-1,-1,0,0
Domestic_ALM,meldb,515,K_TN_VRTMM_2NDP,Seg-RIT 2nd Pass OB IVR - TellMe,0,20,K_TN_VRTMM_2NDP_IN,K_TN_VRTMM_2NDP_OUT,0,1,,0,0,0,0,0,0,0,0,0,2016-05-25 00:37:03.000,psloot,0,0,,,0,0,I,ALM_Extract,2016-05-24 17:42:11.813,0,0,0,0
Domestic_ALM,meldb,516,K_TN_VRTMR_2NDP,Seg-RIT Corporate 2nd Pass OB IVR - TellMe,0,20,K_TN_VRTMR_2NDP_IN,K_TN_VRTMR_2NDP_OUT,0,1,,0,0,0,0,0,0,0,0,0,2016-05-25 00:38:21.000,psloot,0,0,,,0,0,I,ALM_Extract,2016-05-24 17:42:11.817,0,0,0,0
Domestic_ALM,meldb,517,T_TN_____M_1STM_D1,Costco Accounts with a PO Box Address 1st Pass Preview,0,12,T_TN_____M_1STM_D1,,0,1,,110000002,110000002,110000026,110000002,110000001,0,110001102,-1,0,2016-06-15 13:16:30.000,psloot,0,1,,POB1M1,1,0,I,ALM_Extract,2016-06-15 06:19:03.000,-1,-1,0,0
