SourceServerName,contact_list_id,contact_list_name,Build_Project_Id,Project_Name,Database_Name,BuildDate,BuildEndDate,tenant_id,GMT_StartDate,GMT_EndDate,Last_Update_Timestamp
Domestic_ALM,954525,2_LN_HUR_M3P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954526,2_LN_HUR_M4P_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954527,2_LN_NCL_M2M_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954528,M_LN2PRL_M1M_72,26,Credit Strategy 72 Seg2,72_US_Seg2,2018-11-15 10:38:58.000,2018-11-15 10:41:05.000,1,2018-11-15 10:38:58.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954529,W_LN_RR__M1M_72,24,Credit Strategy 72 RandR,72_US_RandR,2018-11-15 10:41:30.000,2018-11-15 10:42:01.000,1,2018-11-15 10:41:30.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954530,W_LN_SMT_M1M_72,24,Credit Strategy 72 RandR,72_US_RandR,2018-11-15 10:41:30.000,2018-11-15 10:42:01.000,1,2018-11-15 10:41:30.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954531,W_LN_AGEDM1M_72,24,Credit Strategy 72 RandR,72_US_RandR,2018-11-15 10:41:30.000,2018-11-15 10:42:01.000,1,2018-11-15 10:41:30.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954532,W_LN_STP_M1M_72,24,Credit Strategy 72 RandR,72_US_RandR,2018-11-15 10:41:30.000,2018-11-15 10:42:01.000,1,2018-11-15 10:41:30.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954639,IH_LN_L79_M4M_72,27,Credit Strategy 72 SegIH,72_US_SegIH,2018-11-15 10:41:45.000,2018-11-15 10:42:48.000,1,2018-11-15 10:41:45.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
Domestic_ALM,954568,IH_LN_L76_M5M_72,27,Credit Strategy 72 SegIH,72_US_SegIH,2018-11-15 10:41:45.000,2018-11-15 10:42:48.000,1,2018-11-15 10:41:45.000,2050-01-01 00:00:00.000,2018-11-15 03:44:47.947
